city,year,population
Población de Hecho: Rafelguaraf,1991,2410
Población de Hecho: Rafelguaraf,1981,2345
Población de Hecho: Rafelguaraf,1970,2140
Población de Hecho: Rafelguaraf,1960,2325
Población de Hecho: Rafelguaraf,1950,2323
Población de Hecho: Rafelguaraf,1940,2062
Población de Hecho: Rafelguaraf,1930,1941
Población de Hecho: Rafelguaraf,1920,1591
Población de Hecho: Rafelguaraf,1910,1591
Población de Hecho: Rafelguaraf,1900,1217
Población de Hecho: Rafol de Salem,1991,376
Población de Hecho: Rafol de Salem,1981,410
Población de Hecho: Rafol de Salem,1970,523
Población de Hecho: Rafol de Salem,1960,520
Población de Hecho: Rafol de Salem,1950,516
Población de Hecho: Rafol de Salem,1940,533
Población de Hecho: Rafol de Salem,1930,537
Población de Hecho: Rafol de Salem,1920,552
Población de Hecho: Rafol de Salem,1910,572
Población de Hecho: Rafol de Salem,1900,593
Población de Hecho: Real de Gandía,1991,1872
Población de Hecho: Real de Gandía,1981,1844
Población de Hecho: Real de Gandía,1970,1856
Población de Hecho: Real de Gandía,1960,1903
Población de Hecho: Real de Gandía,1950,1752
Población de Hecho: Real de Gandía,1940,1894
Población de Hecho: Real de Gandía,1930,1601
Población de Hecho: Real de Gandía,1920,1514
Población de Hecho: Real de Gandía,1910,1575
Población de Hecho: Real de Gandía,1900,1405
Población de Hecho: Real de Montroi,1991,1828
Población de Hecho: Real de Montroi,1981,1832
Población de Hecho: Real de Montroi,1970,1804
Población de Hecho: Real de Montroi,1960,1765
Población de Hecho: Real de Montroi,1950,1746
Población de Hecho: Real de Montroi,1940,1678
Población de Hecho: Real de Montroi,1930,1655
Población de Hecho: Real de Montroi,1920,1615
Población de Hecho: Real de Montroi,1910,1619
Población de Hecho: Real de Montroi,1900,1574
Población de Hecho: Requena,1991,17014
Población de Hecho: Requena,1981,18152
Población de Hecho: Requena,1970,17840
Población de Hecho: Requena,1960,18933
Población de Hecho: Requena,1950,20253
Población de Hecho: Requena,1940,19422
Población de Hecho: Requena,1930,17650
Población de Hecho: Requena,1920,18818
Población de Hecho: Requena,1910,17658
Población de Hecho: Requena,1900,16236
Población de Hecho: Riba-roja de Túria,1991,9815
Población de Hecho: Riba-roja de Túria,1981,8035
Población de Hecho: Riba-roja de Túria,1970,7058
Población de Hecho: Riba-roja de Túria,1960,5781
Población de Hecho: Riba-roja de Túria,1950,4888
Población de Hecho: Riba-roja de Túria,1940,4764
Población de Hecho: Riba-roja de Túria,1930,4458
Población de Hecho: Riba-roja de Túria,1920,4372
Población de Hecho: Riba-roja de Túria,1910,4001
Población de Hecho: Riba-roja de Túria,1900,3624
Población de Hecho: Riola,1991,1630
Población de Hecho: Riola,1981,1743
Población de Hecho: Riola,1970,1597
Población de Hecho: Riola,1960,1601
Población de Hecho: Riola,1950,1602
Población de Hecho: Riola,1940,1556
Población de Hecho: Riola,1930,1460
Población de Hecho: Riola,1920,1362
Población de Hecho: Riola,1910,1361
Población de Hecho: Riola,1900,1058
Población de Hecho: Rocafort,1991,4055
Población de Hecho: Rocafort,1981,3087
Población de Hecho: Rocafort,1970,2200
Población de Hecho: Rocafort,1960,1550
Población de Hecho: Rocafort,1950,1299
Población de Hecho: Rocafort,1940,1267
Población de Hecho: Rocafort,1930,969
Población de Hecho: Rocafort,1920,831
Población de Hecho: Rocafort,1910,717
Población de Hecho: Rocafort,1900,526
Población de Hecho: Rotglà y Corberà,1991,988
Población de Hecho: Rotglà y Corberà,1981,1068
Población de Hecho: Rotglà y Corberà,1970,1062
Población de Hecho: Rotglà y Corberà,1960,1004
Población de Hecho: Rotglà y Corberà,1950,1017
Población de Hecho: Rotglà y Corberà,1940,1096
Población de Hecho: Rotglà y Corberà,1930,1006
Población de Hecho: Rotglà y Corberà,1920,970
Población de Hecho: Rotglà y Corberà,1910,990
Población de Hecho: Rotglà y Corberà,1900,973
Población de Hecho: Rótova,1991,1261
Población de Hecho: Rótova,1981,1396
Población de Hecho: Rótova,1970,1347
Población de Hecho: Rótova,1960,1250
Población de Hecho: Rótova,1950,1183
Población de Hecho: Rótova,1940,1191
Población de Hecho: Rótova,1930,1160
Población de Hecho: Rótova,1920,1003
Población de Hecho: Rótova,1910,1141
Población de Hecho: Rótova,1900,1090
Población de Hecho: Rugat,1991,199
Población de Hecho: Rugat,1981,235
Población de Hecho: Rugat,1970,261
Población de Hecho: Rugat,1960,284
Población de Hecho: Rugat,1950,288
Población de Hecho: Rugat,1940,278
Población de Hecho: Rugat,1930,248
Población de Hecho: Rugat,1920,240
Población de Hecho: Rugat,1910,207
Población de Hecho: Rugat,1900,179
Población de Hecho: Sagunto/Sagunt,1991,55957
Población de Hecho: Sagunto/Sagunt,1981,54759
Población de Hecho: Sagunto/Sagunt,1970,47026
Población de Hecho: Sagunto/Sagunt,1960,40293
Población de Hecho: Sagunto/Sagunt,1950,26932
Población de Hecho: Sagunto/Sagunt,1940,20253
Población de Hecho: Sagunto/Sagunt,1930,20235
Población de Hecho: Sagunto/Sagunt,1920,10417
Población de Hecho: Sagunto/Sagunt,1910,9057
Población de Hecho: Sagunto/Sagunt,1900,7139
Población de Hecho: Salem,1991,451
Población de Hecho: Salem,1981,498
Población de Hecho: Salem,1970,614
Población de Hecho: Salem,1960,640
Población de Hecho: Salem,1950,662
Población de Hecho: Salem,1940,675
Población de Hecho: Salem,1930,673
Población de Hecho: Salem,1920,742
Población de Hecho: Salem,1910,778
Población de Hecho: Salem,1900,750
Población de Hecho: San Juan de Énova,1991,360
Población de Hecho: San Juan de Énova,1981,374
Población de Hecho: San Juan de Énova,1970,408
Población de Hecho: San Juan de Énova,1960,527
Población de Hecho: San Juan de Énova,1950,531
Población de Hecho: San Juan de Énova,1940,470
Población de Hecho: San Juan de Énova,1930,417
Población de Hecho: San Juan de Énova,1920,406
Población de Hecho: San Juan de Énova,1910,464
Población de Hecho: San Juan de Énova,1900,383
Población de Hecho: Sedaví,1991,8069
Población de Hecho: Sedaví,1981,8213
Población de Hecho: Sedaví,1970,5450
Población de Hecho: Sedaví,1960,3544
Población de Hecho: Sedaví,1950,2987
Población de Hecho: Sedaví,1940,2767
Población de Hecho: Sedaví,1930,2550
Población de Hecho: Sedaví,1920,2009
Población de Hecho: Sedaví,1910,1988
Población de Hecho: Sedaví,1900,1827
Población de Hecho: Segart,1991,136
Población de Hecho: Segart,1981,132
Población de Hecho: Segart,1970,149
Población de Hecho: Segart,1960,164
Población de Hecho: Segart,1950,184
Población de Hecho: Segart,1940,171
Población de Hecho: Segart,1930,219
Población de Hecho: Segart,1920,191
Población de Hecho: Segart,1910,207
Población de Hecho: Segart,1900,196
Población de Hecho: Sellent,1991,484
Población de Hecho: Sellent,1981,513
Población de Hecho: Sellent,1970,516
Población de Hecho: Sellent,1960,603
Población de Hecho: Sellent,1950,583
Población de Hecho: Sellent,1940,553
Población de Hecho: Sellent,1930,552
Población de Hecho: Sellent,1920,432
Población de Hecho: Sellent,1910,447
Población de Hecho: Sellent,1900,391
Población de Hecho: Sempere,1991,47
Población de Hecho: Sempere,1981,55
Población de Hecho: Sempere,1970,85
Población de Hecho: Sempere,1960,119
Población de Hecho: Sempere,1950,146
Población de Hecho: Sempere,1940,148
Población de Hecho: Sempere,1930,166
Población de Hecho: Sempere,1920,192
Población de Hecho: Sempere,1910,208
Población de Hecho: Sempere,1900,200
Población de Hecho: Senyera,1991,820
Población de Hecho: Senyera,1981,788
Población de Hecho: Senyera,1970,740
Población de Hecho: Senyera,1960,672
Población de Hecho: Senyera,1950,698
Población de Hecho: Senyera,1940,574
Población de Hecho: Senyera,1930,556
Población de Hecho: Senyera,1920,604
Población de Hecho: Senyera,1910,584
Población de Hecho: Senyera,1900,531
Población de Hecho: Serra,1991,1420
Población de Hecho: Serra,1981,1514
Población de Hecho: Serra,1970,1671
Población de Hecho: Serra,1960,1823
Población de Hecho: Serra,1950,1913
Población de Hecho: Serra,1940,1786
Población de Hecho: Serra,1930,1468
Población de Hecho: Serra,1920,1624
Población de Hecho: Serra,1910,1496
Población de Hecho: Serra,1900,1371
Población de Hecho: Siete Aguas,1991,993
Población de Hecho: Siete Aguas,1981,1375
Población de Hecho: Siete Aguas,1970,1385
Población de Hecho: Siete Aguas,1960,1242
Población de Hecho: Siete Aguas,1950,1367
Población de Hecho: Siete Aguas,1940,1424
Población de Hecho: Siete Aguas,1930,1506
Población de Hecho: Siete Aguas,1920,1572
Población de Hecho: Siete Aguas,1910,1769
Población de Hecho: Siete Aguas,1900,1853
Población de Hecho: Silla,1991,16525
Población de Hecho: Silla,1981,16145
Población de Hecho: Silla,1970,10090
Población de Hecho: Silla,1960,7768
Población de Hecho: Silla,1950,7117
Población de Hecho: Silla,1940,6639
Población de Hecho: Silla,1930,6732
Población de Hecho: Silla,1920,6243
Población de Hecho: Silla,1910,4973
Población de Hecho: Silla,1900,4421
Población de Hecho: Simat de la Valldigna,1991,3085
Población de Hecho: Simat de la Valldigna,1981,3169
Población de Hecho: Simat de la Valldigna,1970,3418
Población de Hecho: Simat de la Valldigna,1960,3186
Población de Hecho: Simat de la Valldigna,1950,3337
Población de Hecho: Simat de la Valldigna,1940,3542
Población de Hecho: Simat de la Valldigna,1930,3118
Población de Hecho: Simat de la Valldigna,1920,2705
Población de Hecho: Simat de la Valldigna,1910,2841
Población de Hecho: Simat de la Valldigna,1900,2771
Población de Hecho: Sinarcas,1991,1231
Población de Hecho: Sinarcas,1981,1355
Población de Hecho: Sinarcas,1970,1507
Población de Hecho: Sinarcas,1960,1639
Población de Hecho: Sinarcas,1950,1642
Población de Hecho: Sinarcas,1940,1579
Población de Hecho: Sinarcas,1930,1432
Población de Hecho: Sinarcas,1920,1349
Población de Hecho: Sinarcas,1910,1286
Población de Hecho: Sinarcas,1900,1154
Población de Hecho: Sollana,1991,4088
Población de Hecho: Sollana,1981,4324
Población de Hecho: Sollana,1970,4017
Población de Hecho: Sollana,1960,4060
Población de Hecho: Sollana,1950,4024
Población de Hecho: Sollana,1940,3726
Población de Hecho: Sollana,1930,3457
Población de Hecho: Sollana,1920,3493
Población de Hecho: Sollana,1910,3171
Población de Hecho: Sollana,1900,1819
Población de Hecho: Sot de Chera,1991,281
Población de Hecho: Sot de Chera,1981,297
Población de Hecho: Sot de Chera,1970,445
Población de Hecho: Sot de Chera,1960,529
Población de Hecho: Sot de Chera,1950,740
Población de Hecho: Sot de Chera,1940,720
Población de Hecho: Sot de Chera,1930,715
Población de Hecho: Sot de Chera,1920,776
Población de Hecho: Sot de Chera,1910,825
Población de Hecho: Sot de Chera,1900,699
Población de Hecho: Sueca,1991,22932
Población de Hecho: Sueca,1981,24195
Población de Hecho: Sueca,1970,21500
Población de Hecho: Sueca,1960,20612
Población de Hecho: Sueca,1950,20290
Población de Hecho: Sueca,1940,19890
Población de Hecho: Sueca,1930,17571
Población de Hecho: Sueca,1920,17915
Población de Hecho: Sueca,1910,17178
Población de Hecho: Sueca,1900,14435
Población de Hecho: Sumacàrcer,1991,1354
Población de Hecho: Sumacàrcer,1981,1397
Población de Hecho: Sumacàrcer,1970,1586
Población de Hecho: Sumacàrcer,1960,1650
Población de Hecho: Sumacàrcer,1950,1567
Población de Hecho: Sumacàrcer,1940,1557
Población de Hecho: Sumacàrcer,1930,1455
Población de Hecho: Sumacàrcer,1920,1463
Población de Hecho: Sumacàrcer,1910,1562
Población de Hecho: Sumacàrcer,1900,988
Población de Hecho: Tavernes Blanques,1991,8012
Población de Hecho: Tavernes Blanques,1981,7191
Población de Hecho: Tavernes Blanques,1970,4264
Población de Hecho: Tavernes Blanques,1960,3270
Población de Hecho: Tavernes Blanques,1950,2182
Población de Hecho: Tavernes Blanques,1940,2115
Población de Hecho: Tavernes Blanques,1930,1663
Población de Hecho: Tavernes Blanques,1920,960
Población de Hecho: Tavernes Blanques,1910,784
Población de Hecho: Tavernes Blanques,1900,607
Población de Hecho: Tavernes de la Valldigna,1991,16062
Población de Hecho: Tavernes de la Valldigna,1981,15597
Población de Hecho: Tavernes de la Valldigna,1970,13962
Población de Hecho: Tavernes de la Valldigna,1960,12890
Población de Hecho: Tavernes de la Valldigna,1950,12168
Población de Hecho: Tavernes de la Valldigna,1940,11411
Población de Hecho: Tavernes de la Valldigna,1930,10249
Población de Hecho: Tavernes de la Valldigna,1920,9563
Población de Hecho: Tavernes de la Valldigna,1910,9061
Población de Hecho: Tavernes de la Valldigna,1900,7990
Población de Hecho: Teresa de Cofrentes,1991,729
Población de Hecho: Teresa de Cofrentes,1981,1080
Población de Hecho: Teresa de Cofrentes,1970,1431
Población de Hecho: Teresa de Cofrentes,1960,1835
Población de Hecho: Teresa de Cofrentes,1950,1916
Población de Hecho: Teresa de Cofrentes,1940,1867
Población de Hecho: Teresa de Cofrentes,1930,1858
Población de Hecho: Teresa de Cofrentes,1920,1849
Población de Hecho: Teresa de Cofrentes,1910,2080
Población de Hecho: Teresa de Cofrentes,1900,1691
Población de Hecho: Terrateig,1991,188
Población de Hecho: Terrateig,1981,240
Población de Hecho: Terrateig,1970,345
Población de Hecho: Terrateig,1960,360
Población de Hecho: Terrateig,1950,375
Población de Hecho: Terrateig,1940,364
Población de Hecho: Terrateig,1930,349
Población de Hecho: Terrateig,1920,384
Población de Hecho: Terrateig,1910,366
Población de Hecho: Terrateig,1900,352
Población de Hecho: Titaguas,1991,607
Población de Hecho: Titaguas,1981,682
Población de Hecho: Titaguas,1970,742
Población de Hecho: Titaguas,1960,915
Población de Hecho: Titaguas,1950,997
Población de Hecho: Titaguas,1940,986
Población de Hecho: Titaguas,1930,1026
Población de Hecho: Titaguas,1920,1170
Población de Hecho: Titaguas,1910,1199
Población de Hecho: Titaguas,1900,1106
Población de Hecho: Torrebaja,1991,455
Población de Hecho: Torrebaja,1981,403
Población de Hecho: Torrebaja,1970,671
Población de Hecho: Torrebaja,1960,775
Población de Hecho: Torrebaja,1950,872
Población de Hecho: Torrebaja,1940,970
Población de Hecho: Torrebaja,1930,896
Población de Hecho: Torrebaja,1920,1016
Población de Hecho: Torrebaja,1910,964
Población de Hecho: Torrebaja,1900,898
Población de Hecho: Torrella,1991,171
Población de Hecho: Torrella,1981,181
Población de Hecho: Torrella,1970,213
Población de Hecho: Torrella,1960,233
Población de Hecho: Torrella,1950,236
Población de Hecho: Torrella,1940,267
Población de Hecho: Torrella,1930,283
Población de Hecho: Torrella,1920,258
Población de Hecho: Torrella,1910,263
Población de Hecho: Torrella,1900,251
Población de Hecho: Torrent,1991,56191
Población de Hecho: Torrent,1981,51361
Población de Hecho: Torrent,1970,39724
Población de Hecho: Torrent,1960,24042
Población de Hecho: Torrent,1950,15974
Población de Hecho: Torrent,1940,13586
Población de Hecho: Torrent,1930,10443
Población de Hecho: Torrent,1920,9952
Población de Hecho: Torrent,1910,9490
Población de Hecho: Torrent,1900,8561
Población de Hecho: Torres Torres,1991,375
Población de Hecho: Torres Torres,1981,403
Población de Hecho: Torres Torres,1970,430
Población de Hecho: Torres Torres,1960,476
Población de Hecho: Torres Torres,1950,521
Población de Hecho: Torres Torres,1940,501
Población de Hecho: Torres Torres,1930,508
Población de Hecho: Torres Torres,1920,469
Población de Hecho: Torres Torres,1910,501
Población de Hecho: Torres Torres,1900,542
Población de Hecho: Tous,1991,1258
Población de Hecho: Tous,1981,1173
Población de Hecho: Tous,1970,1020
Población de Hecho: Tous,1960,1715
Población de Hecho: Tous,1950,1456
Población de Hecho: Tous,1940,1366
Población de Hecho: Tous,1930,1418
Población de Hecho: Tous,1920,1715
Población de Hecho: Tous,1910,1838
Población de Hecho: Tous,1900,1659
Población de Hecho: Tuéjar,1991,1329
Población de Hecho: Tuéjar,1981,1531
Población de Hecho: Tuéjar,1970,1776
Población de Hecho: Tuéjar,1960,1897
Población de Hecho: Tuéjar,1950,2316
Población de Hecho: Tuéjar,1940,2398
Población de Hecho: Tuéjar,1930,1973
Población de Hecho: Tuéjar,1920,2198
Población de Hecho: Tuéjar,1910,2243
Población de Hecho: Tuéjar,1900,1881
Población de Hecho: Turís,1991,4171
Población de Hecho: Turís,1981,3762
Población de Hecho: Turís,1970,3575
Población de Hecho: Turís,1960,3990
Población de Hecho: Turís,1950,3983
Población de Hecho: Turís,1940,4010
Población de Hecho: Turís,1930,4431
Población de Hecho: Turís,1920,4236
Población de Hecho: Turís,1910,4444
Población de Hecho: Turís,1900,4802
Población de Hecho: Utiel,1991,11392
Población de Hecho: Utiel,1981,12021
Población de Hecho: Utiel,1970,11384
Población de Hecho: Utiel,1960,12542
Población de Hecho: Utiel,1950,13365
Población de Hecho: Utiel,1940,12411
Población de Hecho: Utiel,1930,11875
Población de Hecho: Utiel,1920,13137
Población de Hecho: Utiel,1910,11777
Población de Hecho: Utiel,1900,11642
Población de Hecho: Valencia,1991,777427
Población de Hecho: Valencia,1981,751734
Población de Hecho: Valencia,1970,653690
Población de Hecho: Valencia,1960,505066
Población de Hecho: Valencia,1950,509075
Población de Hecho: Valencia,1940,450756
Población de Hecho: Valencia,1930,320195
Población de Hecho: Valencia,1920,251258
Población de Hecho: Valencia,1910,233348
Población de Hecho: Valencia,1900,213550
Población de Hecho: Vallada,1991,2944
Población de Hecho: Vallada,1981,2706
Población de Hecho: Vallada,1970,2500
Población de Hecho: Vallada,1960,2458
Población de Hecho: Vallada,1950,2316
Población de Hecho: Vallada,1940,2363
Población de Hecho: Vallada,1930,2482
Población de Hecho: Vallada,1920,2576
Población de Hecho: Vallada,1910,2719
Población de Hecho: Vallada,1900,2757
Población de Hecho: Vallanca,1991,231
Población de Hecho: Vallanca,1981,332
Población de Hecho: Vallanca,1970,463
Población de Hecho: Vallanca,1960,695
Población de Hecho: Vallanca,1950,880
Población de Hecho: Vallanca,1940,974
Población de Hecho: Vallanca,1930,1026
Población de Hecho: Vallanca,1920,1141
Población de Hecho: Vallanca,1910,1143
Población de Hecho: Vallanca,1900,1087
Población de Hecho: Vallés,1991,95
Población de Hecho: Vallés,1981,133
Población de Hecho: Vallés,1970,174
Población de Hecho: Vallés,1960,226
Población de Hecho: Vallés,1950,247
Población de Hecho: Vallés,1940,270
Población de Hecho: Vallés,1930,278
Población de Hecho: Vallés,1920,276
Población de Hecho: Vallés,1910,291
Población de Hecho: Vallés,1900,268
Población de Hecho: Venta del Moro,1991,1686
Población de Hecho: Venta del Moro,1981,2193
Población de Hecho: Venta del Moro,1970,2701
Población de Hecho: Venta del Moro,1960,3959
Población de Hecho: Venta del Moro,1950,4431
Población de Hecho: Venta del Moro,1940,4566
Población de Hecho: Venta del Moro,1930,4455
Población de Hecho: Venta del Moro,1920,4277
Población de Hecho: Venta del Moro,1910,3750
Población de Hecho: Venta del Moro,1900,3309
Población de Hecho: Vilamarxant,1991,4741
Población de Hecho: Vilamarxant,1981,4488
Población de Hecho: Vilamarxant,1970,4014
Población de Hecho: Vilamarxant,1960,3556
Población de Hecho: Vilamarxant,1950,3984
Población de Hecho: Vilamarxant,1940,4055
Población de Hecho: Vilamarxant,1930,3525
Población de Hecho: Vilamarxant,1920,3695
Población de Hecho: Vilamarxant,1910,3707
Población de Hecho: Vilamarxant,1900,3322
Población de Hecho: Villalonga,1991,3564
Población de Hecho: Villalonga,1981,3730
Población de Hecho: Villalonga,1970,3499
Población de Hecho: Villalonga,1960,3085
Población de Hecho: Villalonga,1950,2918
Población de Hecho: Villalonga,1940,3165
Población de Hecho: Villalonga,1930,3080
Población de Hecho: Villalonga,1920,3238
Población de Hecho: Villalonga,1910,3084
Población de Hecho: Villalonga,1900,2814
Población de Hecho: Castello de la Castellón,1991,6967
Población de Hecho: Castello de la Castellón,1981,6987
Población de Hecho: Castello de la Castellón,1970,6976
Población de Hecho: Castello de la Castellón,1960,6775
Población de Hecho: Castello de la Castellón,1950,6544
Población de Hecho: Castello de la Castellón,1940,5998
Población de Hecho: Castello de la Castellón,1930,5570
Población de Hecho: Castello de la Castellón,1920,4905
Población de Hecho: Castello de la Castellón,1910,4566
Población de Hecho: Castello de la Castellón,1900,4344
Población de Hecho: Villar del Arzobispo,1991,3398
Población de Hecho: Villar del Arzobispo,1981,3526
Población de Hecho: Villar del Arzobispo,1970,3697
Población de Hecho: Villar del Arzobispo,1960,3973
Población de Hecho: Villar del Arzobispo,1950,4303
Población de Hecho: Villar del Arzobispo,1940,4079
Población de Hecho: Villar del Arzobispo,1930,3962
Población de Hecho: Villar del Arzobispo,1920,4497
Población de Hecho: Villar del Arzobispo,1910,4398
Población de Hecho: Villar del Arzobispo,1900,3929
Población de Hecho: Villargordo del Cabriel,1991,793
Población de Hecho: Villargordo del Cabriel,1981,1013
Población de Hecho: Villargordo del Cabriel,1970,1519
Población de Hecho: Villargordo del Cabriel,1960,1857
Población de Hecho: Villargordo del Cabriel,1950,1428
Población de Hecho: Villargordo del Cabriel,1940,1440
Población de Hecho: Villargordo del Cabriel,1930,1481
Población de Hecho: Villargordo del Cabriel,1920,1652
Población de Hecho: Villargordo del Cabriel,1910,1511
Población de Hecho: Villargordo del Cabriel,1900,1372
Población de Hecho: Vinalesa,1991,2216
Población de Hecho: Vinalesa,1981,2414
Población de Hecho: Vinalesa,1970,2210
Población de Hecho: Vinalesa,1960,2062
Población de Hecho: Vinalesa,1950,2161
Población de Hecho: Vinalesa,1940,1872
Población de Hecho: Vinalesa,1930,1866
Población de Hecho: Vinalesa,1920,1681
Población de Hecho: Vinalesa,1910,1463
Población de Hecho: Vinalesa,1900,1272
Población de Hecho: Xàtiva,1991,24586
Población de Hecho: Xàtiva,1981,23755
Población de Hecho: Xàtiva,1970,21578
Población de Hecho: Xàtiva,1960,19896
Población de Hecho: Xàtiva,1950,18092
Población de Hecho: Xàtiva,1940,18263
Población de Hecho: Xàtiva,1930,15087
Población de Hecho: Xàtiva,1920,14148
Población de Hecho: Xàtiva,1910,12737
Población de Hecho: Xàtiva,1900,12600
Población de Hecho: Xeraco,1991,4567
Población de Hecho: Xeraco,1981,4271
Población de Hecho: Xeraco,1970,3631
Población de Hecho: Xeraco,1960,3282
Población de Hecho: Xeraco,1950,3126
Población de Hecho: Xeraco,1940,2623
Población de Hecho: Xeraco,1930,2272
Población de Hecho: Xeraco,1920,2117
Población de Hecho: Xeraco,1910,1881
Población de Hecho: Xeraco,1900,1481
Población de Hecho: Xeresa,1991,1989
Población de Hecho: Xeresa,1981,1996
Población de Hecho: Xeresa,1970,2089
Población de Hecho: Xeresa,1960,2060
Población de Hecho: Xeresa,1950,2028
Población de Hecho: Xeresa,1940,2047
Población de Hecho: Xeresa,1930,2002
Población de Hecho: Xeresa,1920,1447
Población de Hecho: Xeresa,1910,1230
Población de Hecho: Xeresa,1900,1116
Población de Hecho: Xirivella,1991,26103
Población de Hecho: Xirivella,1981,24124
Población de Hecho: Xirivella,1970,20063
Población de Hecho: Xirivella,1960,9250
Población de Hecho: Xirivella,1950,4707
Población de Hecho: Xirivella,1940,2981
Población de Hecho: Xirivella,1930,2413
Población de Hecho: Xirivella,1920,1727
Población de Hecho: Xirivella,1910,1655
Población de Hecho: Xirivella,1900,1429
Población de Hecho: Yátova,1991,1997
Población de Hecho: Yátova,1981,2005
Población de Hecho: Yátova,1970,1991
Población de Hecho: Yátova,1960,2174
Población de Hecho: Yátova,1950,2296
Población de Hecho: Yátova,1940,2164
Población de Hecho: Yátova,1930,2046
Población de Hecho: Yátova,1920,2478
Población de Hecho: Yátova,1910,2347
Población de Hecho: Yátova,1900,2173
Población de Hecho: Yesa (La),1991,302
Población de Hecho: Yesa (La),1981,360
Población de Hecho: Yesa (La),1970,628
Población de Hecho: Yesa (La),1960,779
Población de Hecho: Yesa (La),1950,812
Población de Hecho: Yesa (La),1940,853
Población de Hecho: Yesa (La),1930,847
Población de Hecho: Yesa (La),1920,954
Población de Hecho: Yesa (La),1910,949
Población de Hecho: Yesa (La),1900,947
Población de Hecho: Zarra,1991,425
Población de Hecho: Zarra,1981,663
Población de Hecho: Zarra,1970,687
Población de Hecho: Zarra,1960,871
Población de Hecho: Zarra,1950,1004
Población de Hecho: Zarra,1940,1003
Población de Hecho: Zarra,1930,1017
Población de Hecho: Zarra,1920,1003
Población de Hecho: Zarra,1910,999
Población de Hecho: Zarra,1900,873
Población de Hecho: Población en municipios desaparecidos,1960,5642
Población de Hecho: Población en municipios desaparecidos,1950,3836
Población de Hecho: Población en municipios desaparecidos,1940,3798
Población de Hecho: Población en municipios desaparecidos,1930,3509
Población de Hecho: Población en municipios desaparecidos,1920,3208
Población de Hecho: Población en municipios desaparecidos,1910,3114
Población de Hecho: Población en municipios desaparecidos,1900,5183
