city,year,population
"Torre d'en Doménec, la",2007,237
"Torre d'en Doménec, la",2006,248
"Torre d'en Doménec, la",2005,236
"Torre d'en Doménec, la",2004,238
"Torre d'en Doménec, la",2003,232
"Torre d'en Doménec, la",2002,228
"Torre d'en Doménec, la",2001,230
"Torre d'en Doménec, la",2000,235
"Torre d'en Doménec, la",1999,234
"Torre d'en Doménec, la",1998,238
"Torre d'en Doménec, la",1996,260
Torreblanca,2025,5744
Torreblanca,2024,5674
Torreblanca,2023,5630
Torreblanca,2022,5682
Torreblanca,2021,5606
Torreblanca,2020,5574
Torreblanca,2019,5528
Torreblanca,2018,5461
Torreblanca,2017,5419
Torreblanca,2016,5398
Torreblanca,2015,5413
Torreblanca,2014,5520
Torreblanca,2013,5726
Torreblanca,2012,5737
Torreblanca,2011,5718
Torreblanca,2010,5767
Torreblanca,2009,6115
Torreblanca,2008,6192
Torreblanca,2007,5885
Torreblanca,2006,5884
Torreblanca,2005,5656
Torreblanca,2004,5430
Torreblanca,2003,5238
Torreblanca,2002,5050
Torreblanca,2001,4834
Torreblanca,2000,4614
Torreblanca,1999,4610
Torreblanca,1998,4590
Torreblanca,1996,4583
Torrechiva,2025,106
Torrechiva,2024,127
Torrechiva,2023,114
Torrechiva,2022,89
Torrechiva,2021,93
Torrechiva,2020,89
Torrechiva,2019,81
Torrechiva,2018,74
Torrechiva,2017,77
Torrechiva,2016,75
Torrechiva,2015,81
Torrechiva,2014,75
Torrechiva,2013,90
Torrechiva,2012,96
Torrechiva,2011,102
Torrechiva,2010,96
Torrechiva,2009,91
Torrechiva,2008,98
Torrechiva,2007,100
Torrechiva,2006,98
Torrechiva,2005,100
Torrechiva,2004,98
Torrechiva,2003,97
Torrechiva,2002,86
Torrechiva,2001,78
Torrechiva,2000,76
Torrechiva,1999,73
Torrechiva,1998,68
Torrechiva,1996,63
Traiguera,2025,1302
Traiguera,2024,1300
Traiguera,2023,1336
Traiguera,2022,1323
Traiguera,2021,1358
Traiguera,2020,1367
Traiguera,2019,1378
Traiguera,2018,1375
Traiguera,2017,1434
Traiguera,2016,1502
Traiguera,2015,1534
Traiguera,2014,1531
Traiguera,2013,1576
Traiguera,2012,1654
Traiguera,2011,1686
Traiguera,2010,1701
Traiguera,2009,1695
Traiguera,2008,1704
Traiguera,2007,1698
Traiguera,2006,1664
Traiguera,2005,1632
Traiguera,2004,1561
Traiguera,2003,1604
Traiguera,2002,1596
Traiguera,2001,1573
Traiguera,2000,1588
Traiguera,1999,1594
Traiguera,1998,1586
Traiguera,1996,1597
"Useres, les/Useras",2025,954
"Useres, les/Useras",2024,961
"Useres, les/Useras",2023,985
"Useres, les/Useras",2022,949
"Useres, les/Useras",2021,968
"Useres, les/Useras",2020,959
"Useres, les/Useras",2019,962
"Useres, les/Useras",2018,966
"Useres, les/Useras",2017,970
"Useres, les/Useras",2016,994
"Useres, les/Useras",2015,1014
"Useres, les/Useras",2014,992
"Useres, les/Useras",2013,964
"Useres, les/Useras",2012,1017
"Useres, les/Useras",2011,1013
"Useres, les/Useras",2010,995
"Useres, les/Useras",2009,1005
"Useres, les/Useras",2008,1008
"Useres, les/Useras",2007,990
"Useres, les/Useras",2006,1001
"Useres, les/Useras",2005,1004
"Useres, les/Useras",2004,988
"Useres, les/Useras",2003,982
"Useres, les/Useras",2002,975
"Useres, les/Useras",2001,979
"Useres, les/Useras",2000,986
"Useres, les/Useras",1999,1012
"Useres, les/Useras",1998,1027
"Useres, les/Useras",1996,1094
Vall d'Alba,2025,3218
Vall d'Alba,2024,3103
Vall d'Alba,2023,3054
Vall d'Alba,2022,2959
Vall d'Alba,2021,2943
Vall d'Alba,2020,2856
Vall d'Alba,2019,2807
Vall d'Alba,2018,2817
Vall d'Alba,2017,2781
Vall d'Alba,2016,2809
Vall d'Alba,2015,2844
Vall d'Alba,2014,2873
Vall d'Alba,2013,3041
Vall d'Alba,2012,3036
Vall d'Alba,2011,3036
Vall d'Alba,2010,2954
Vall d'Alba,2009,2951
Vall d'Alba,2008,2906
Vall d'Alba,2007,2747
Vall d'Alba,2006,2438
Vall d'Alba,2005,2103
Vall d'Alba,2004,2045
Vall d'Alba,2003,2027
Vall d'Alba,2002,2013
Vall d'Alba,2001,1996
Vall d'Alba,2000,1948
Vall d'Alba,1999,1933
Vall d'Alba,1998,1856
Vall d'Alba,1996,1853
Vall de Almonacid,2025,284
Vall de Almonacid,2024,281
Vall de Almonacid,2023,286
Vall de Almonacid,2022,287
Vall de Almonacid,2021,286
Vall de Almonacid,2020,263
Vall de Almonacid,2019,269
Vall de Almonacid,2018,281
Vall de Almonacid,2017,272
Vall de Almonacid,2016,261
Vall de Almonacid,2015,262
Vall de Almonacid,2014,254
Vall de Almonacid,2013,270
Vall de Almonacid,2012,273
Vall de Almonacid,2011,277
Vall de Almonacid,2010,278
Vall de Almonacid,2009,267
Vall de Almonacid,2008,275
Vall de Almonacid,2007,279
Vall de Almonacid,2006,278
Vall de Almonacid,2005,269
Vall de Almonacid,2004,266
Vall de Almonacid,2003,272
Vall de Almonacid,2002,284
Vall de Almonacid,2001,292
Vall de Almonacid,2000,293
Vall de Almonacid,1999,289
Vall de Almonacid,1998,292
Vall de Almonacid,1996,288
"Vall d'Uixó, la",2025,32242
"Vall d'Uixó, la",2024,31884
"Vall d'Uixó, la",2023,31611
"Vall d'Uixó, la",2022,31388
"Vall d'Uixó, la",2021,31549
"Vall d'Uixó, la",2020,31681
"Vall d'Uixó, la",2019,31660
"Vall d'Uixó, la",2018,31552
"Vall d'Uixó, la",2017,31733
"Vall d'Uixó, la",2016,31819
"Vall d'Uixó, la",2015,31671
"Vall d'Uixó, la",2014,31828
"Vall d'Uixó, la",2013,32202
"Vall d'Uixó, la",2012,32782
"Vall d'Uixó, la",2011,32864
"Vall d'Uixó, la",2010,32983
"Vall d'Uixó, la",2009,32924
"Vall d'Uixó, la",2008,32617
"Vall d'Uixó, la",2007,31978
"Vall d'Uixó, la",2006,31553
"Vall d'Uixó, la",2005,31065
"Vall d'Uixó, la",2004,30610
"Vall d'Uixó, la",2003,30423
"Vall d'Uixó, la",2002,29871
"Vall d'Uixó, la",2001,29404
"Vall d'Uixó, la",2000,29152
"Vall d'Uixó, la",1999,28972
"Vall d'Uixó, la",1998,28823
"Vall d'Uixó, la",1996,28283
Vallat,2025,66
Vallat,2024,71
Vallat,2023,66
Vallat,2022,54
Vallat,2021,57
Vallat,2020,51
Vallat,2019,49
Vallat,2018,49
Vallat,2017,50
Vallat,2016,54
Vallat,2015,52
Vallat,2014,54
Vallat,2013,63
Vallat,2012,73
Vallat,2011,78
Vallat,2010,76
Vallat,2009,78
Vallat,2008,79
Vallat,2007,71
Vallat,2006,69
Vallat,2005,71
Vallat,2004,62
Vallat,2003,62
Vallat,2002,51
Vallat,2001,51
Vallat,2000,57
Vallat,1999,49
Vallat,1998,46
Vallat,1996,43
Vallibona,2025,63
Vallibona,2024,64
Vallibona,2023,62
Vallibona,2022,61
Vallibona,2021,67
Vallibona,2020,66
Vallibona,2019,69
Vallibona,2018,75
Vallibona,2017,77
Vallibona,2016,81
Vallibona,2015,85
Vallibona,2014,87
Vallibona,2013,90
Vallibona,2012,100
Vallibona,2011,101
Vallibona,2010,100
Vallibona,2009,90
Vallibona,2008,98
Vallibona,2007,98
Vallibona,2006,100
Vallibona,2005,91
Vallibona,2004,89
Vallibona,2003,97
Vallibona,2002,99
Vallibona,2001,94
Vallibona,2000,93
Vallibona,1999,93
Vallibona,1998,102
Vallibona,1996,108
Vilafamés,2025,1962
Vilafamés,2024,1938
Vilafamés,2023,1915
Vilafamés,2022,1864
Vilafamés,2021,1840
Vilafamés,2020,1829
Vilafamés,2019,1842
Vilafamés,2018,1833
Vilafamés,2017,1822
Vilafamés,2016,1851
Vilafamés,2015,1867
Vilafamés,2014,1912
Vilafamés,2013,1920
Vilafamés,2012,1935
Vilafamés,2011,1951
Vilafamés,2010,1984
Vilafamés,2009,2017
Vilafamés,2008,1992
Vilafamés,2007,1872
Vilafamés,2006,1806
Vilafamés,2005,1730
Vilafamés,2004,1603
Vilafamés,2003,1532
Vilafamés,2002,1546
Vilafamés,2001,1480
Vilafamés,2000,1471
Vilafamés,1999,1453
Vilafamés,1998,1427
Vilafamés,1996,1422
Vilanova d'Alcolea,2025,584
Vilanova d'Alcolea,2024,585
Vilanova d'Alcolea,2023,575
Vilanova d'Alcolea,2022,571
Vilanova d'Alcolea,2021,578
Vilanova d'Alcolea,2020,569
Vilanova d'Alcolea,2019,584
Vilanova d'Alcolea,2018,575
Vilanova d'Alcolea,2017,586
Vilanova d'Alcolea,2016,595
Vilanova d'Alcolea,2015,603
Vilanova d'Alcolea,2014,604
Vilanova d'Alcolea,2013,674
Vilanova d'Alcolea,2012,688
Vilanova d'Alcolea,2011,703
Vilanova d'Alcolea,2010,698
Vilanova d'Alcolea,2009,698
Vilanova d'Alcolea,2008,703
Vilanova d'Alcolea,2007,718
Vilanova d'Alcolea,2006,671
Vilanova d'Alcolea,2005,671
Vilanova d'Alcolea,2004,637
Vilanova d'Alcolea,2003,627
Vilanova d'Alcolea,2002,655
Vilanova d'Alcolea,2001,666
Vilanova d'Alcolea,2000,639
Vilanova d'Alcolea,1999,649
Vilanova d'Alcolea,1998,632
Vilanova d'Alcolea,1996,669
Vilar de Canes,2025,156
Vilar de Canes,2024,156
Vilar de Canes,2023,159
Vilar de Canes,2022,170
Vilar de Canes,2021,174
Vilar de Canes,2020,169
Vilar de Canes,2019,169
Vilar de Canes,2018,172
Vilar de Canes,2017,177
Vilar de Canes,2016,179
Vilar de Canes,2015,175
Vilar de Canes,2014,175
Vilar de Canes,2013,186
Vilar de Canes,2012,187
Vilar de Canes,2011,186
Vilar de Canes,2010,181
Vilar de Canes,2009,175
Vilar de Canes,2008,176
Vilar de Canes,2007,178
Vilar de Canes,2006,185
Vilar de Canes,2005,185
Vilar de Canes,2004,185
Vilar de Canes,2003,181
Vilar de Canes,2002,183
Vilar de Canes,2001,180
Vilar de Canes,2000,183
Vilar de Canes,1999,188
Vilar de Canes,1998,188
Vilar de Canes,1996,188
Vila-real,2025,53623
Vila-real,2024,52505
Vila-real,2023,51852
Vila-real,2022,51369
Vila-real,2021,51130
Vila-real,2020,51293
Vila-real,2019,50893
Vila-real,2018,50577
Vila-real,2017,50334
Vila-real,2016,50252
Vila-real,2015,50580
Vila-real,2014,50755
Vila-real,2013,51180
Vila-real,2012,51357
Vila-real,2011,51168
Vila-real,2010,51367
Vila-real,2009,51205
Vila-real,2008,50626
Vila-real,2007,49045
Vila-real,2006,48055
Vila-real,2005,46696
Vila-real,2004,45582
Vila-real,2003,44685
Vila-real,2002,43595
Vila-real,2001,42320
Vila-real,2000,41531
Vila-real,1999,40933
Vila-real,1998,40124
Vila-real,1996,39550
"Vilavella, la",2025,3054
"Vilavella, la",2024,3073
"Vilavella, la",2023,3074
"Vilavella, la",2022,3084
"Vilavella, la",2021,3111
"Vilavella, la",2020,3125
"Vilavella, la",2019,3157
"Vilavella, la",2018,3226
"Vilavella, la",2017,3215
"Vilavella, la",2016,3243
"Vilavella, la",2015,3253
"Vilavella, la",2014,3273
"Vilavella, la",2013,3272
"Vilavella, la",2012,3281
"Vilavella, la",2011,3321
"Vilavella, la",2010,3357
"Vilavella, la",2009,3397
"Vilavella, la",2008,3418
"Vilavella, la",2007,3391
"Vilavella, la",2006,3368
"Vilavella, la",2005,3363
"Vilavella, la",2004,3360
"Vilavella, la",2003,3369
"Vilavella, la",2002,3366
"Vilavella, la",2001,3376
"Vilavella, la",2000,3366
"Vilavella, la",1999,3376
"Vilavella, la",1998,3401
"Vilavella, la",1996,3413
Vilafranca/Villafranca del Cid,2025,2115
Vilafranca/Villafranca del Cid,2024,2139
Vilafranca/Villafranca del Cid,2023,2148
Vilafranca/Villafranca del Cid,2022,2154
Vilafranca/Villafranca del Cid,2021,2201
Vilafranca/Villafranca del Cid,2020,2197
Vilafranca/Villafranca del Cid,2019,2200
Vilafranca/Villafranca del Cid,2018,2227
Vilafranca/Villafranca del Cid,2017,2267
Vilafranca/Villafranca del Cid,2016,2289
Vilafranca/Villafranca del Cid,2015,2295
Vilafranca/Villafranca del Cid,2014,2352
Vilafranca/Villafranca del Cid,2013,2399
Vilafranca/Villafranca del Cid,2012,2494
Vilafranca/Villafranca del Cid,2011,2527
Vilafranca/Villafranca del Cid,2010,2540
Vilafranca/Villafranca del Cid,2009,2521
Vilafranca/Villafranca del Cid,2008,2520
Vilafranca/Villafranca del Cid,2007,2480
Vilafranca/Villafranca del Cid,2006,2518
Vilafranca/Villafranca del Cid,2005,2547
Vilafranca/Villafranca del Cid,2004,2569
Vilafranca/Villafranca del Cid,2003,2576
Vilafranca/Villafranca del Cid,2002,2566
Vilafranca/Villafranca del Cid,2001,2580
Vilafranca/Villafranca del Cid,2000,2635
Vilafranca/Villafranca del Cid,1999,2654
Vilafranca/Villafranca del Cid,1998,2680
Vilafranca/Villafranca del Cid,1996,2740
Villahermosa del Río,2025,473
Villahermosa del Río,2024,490
Villahermosa del Río,2023,488
Villahermosa del Río,2022,463
Villahermosa del Río,2021,476
Villahermosa del Río,2020,484
Villahermosa del Río,2019,489
Villahermosa del Río,2018,462
Villahermosa del Río,2017,477
Villahermosa del Río,2016,487
Villahermosa del Río,2015,484
Villahermosa del Río,2014,500
Villahermosa del Río,2013,491
Villahermosa del Río,2012,506
Villahermosa del Río,2011,500
Villahermosa del Río,2010,456
Villahermosa del Río,2009,429
Villahermosa del Río,2008,451
Villahermosa del Río,2007,447
Villahermosa del Río,2006,444
Villahermosa del Río,2005,441
Villahermosa del Río,2004,439
Villahermosa del Río,2003,448
Villahermosa del Río,2002,437
Villahermosa del Río,2001,441
Villahermosa del Río,2000,452
Villahermosa del Río,1999,458
Villahermosa del Río,1998,456
Villahermosa del Río,1996,474
Villamalur,2025,99
Villamalur,2024,97
Villamalur,2023,95
Villamalur,2022,85
Villamalur,2021,92
Villamalur,2020,102
Villamalur,2019,62
Villamalur,2018,63
Villamalur,2017,62
Villamalur,2016,68
Villamalur,2015,70
Villamalur,2014,75
Villamalur,2013,82
Villamalur,2012,92
Villamalur,2011,102
Villamalur,2010,102
Villamalur,2009,92
Villamalur,2008,90
Villamalur,2007,98
Villamalur,2006,100
Villamalur,2005,104
Villamalur,2004,108
Villamalur,2003,113
Villamalur,2002,118
Villamalur,2001,127
Villamalur,2000,141
Villamalur,1999,148
Villamalur,1998,149
Villamalur,1996,161
Villanueva de Viver,2025,94
Villanueva de Viver,2024,98
Villanueva de Viver,2023,110
Villanueva de Viver,2022,89
Villanueva de Viver,2021,82
Villanueva de Viver,2020,60
Villanueva de Viver,2019,61
Villanueva de Viver,2018,66
Villanueva de Viver,2017,61
Villanueva de Viver,2016,60
Villanueva de Viver,2015,61
Villanueva de Viver,2014,68
Villanueva de Viver,2013,69
Villanueva de Viver,2012,77
Villanueva de Viver,2011,66
Villanueva de Viver,2010,69
Villanueva de Viver,2009,64
Villanueva de Viver,2008,74
Villanueva de Viver,2007,73
Villanueva de Viver,2006,72
Villanueva de Viver,2005,73
Villanueva de Viver,2004,71
Villanueva de Viver,2003,75
Villanueva de Viver,2002,75
Villanueva de Viver,2001,75
Villanueva de Viver,2000,79
Villanueva de Viver,1999,80
Villanueva de Viver,1998,88
Villanueva de Viver,1996,95
Villores,2025,51
Villores,2024,53
Villores,2023,54
Villores,2022,53
Villores,2021,46
Villores,2020,42
Villores,2019,39
Villores,2018,42
Villores,2017,42
Villores,2016,38
Villores,2015,37
Villores,2014,42
Villores,2013,43
Villores,2012,48
Villores,2011,50
Villores,2010,51
Villores,2009,51
Villores,2008,53
Villores,2007,50
Villores,2006,54
Villores,2005,62
Villores,2004,56
Villores,2003,62
Villores,2002,65
Villores,2001,62
Villores,2000,63
Villores,1999,66
Villores,1998,66
Villores,1996,72
Vinaròs,2025,30529
Vinaròs,2024,30278
Vinaròs,2023,29686
Vinaròs,2022,29120
Vinaròs,2021,28862
Vinaròs,2020,28833
Vinaròs,2019,28682
Vinaròs,2018,28438
Vinaròs,2017,28292
Vinaròs,2016,28290
Vinaròs,2015,28190
Vinaròs,2014,28337
Vinaròs,2013,28829
Vinaròs,2012,28615
Vinaròs,2011,28508
Vinaròs,2010,28291
Vinaròs,2009,28273
Vinaròs,2008,27912
Vinaròs,2007,26977
Vinaròs,2006,26251
Vinaròs,2005,25232
Vinaròs,2004,24467
Vinaròs,2003,24507
Vinaròs,2002,23807
Vinaròs,2001,23142
Vinaròs,2000,22552
Vinaròs,1999,22268
Vinaròs,1998,21592
Vinaròs,1996,20940
Vistabella del Maestrat,2025,354
Vistabella del Maestrat,2024,361
Vistabella del Maestrat,2023,369
Vistabella del Maestrat,2022,334
Vistabella del Maestrat,2021,337
Vistabella del Maestrat,2020,333
Vistabella del Maestrat,2019,339
Vistabella del Maestrat,2018,342
Vistabella del Maestrat,2017,352
Vistabella del Maestrat,2016,364
Vistabella del Maestrat,2015,370
Vistabella del Maestrat,2014,384
Vistabella del Maestrat,2013,402
Vistabella del Maestrat,2012,419
Vistabella del Maestrat,2011,413
Vistabella del Maestrat,2010,421
Vistabella del Maestrat,2009,412
Vistabella del Maestrat,2008,426
Vistabella del Maestrat,2007,404
Vistabella del Maestrat,2006,399
Vistabella del Maestrat,2005,410
Vistabella del Maestrat,2004,418
Vistabella del Maestrat,2003,423
Vistabella del Maestrat,2002,414
Vistabella del Maestrat,2001,433
Vistabella del Maestrat,2000,453
Vistabella del Maestrat,1999,467
Vistabella del Maestrat,1998,473
Vistabella del Maestrat,1996,475
Viver,2025,1729
Viver,2024,1680
Viver,2023,1683
Viver,2022,1691
Viver,2021,1661
Viver,2020,1572
Viver,2019,1536
Viver,2018,1538
Viver,2017,1509
Viver,2016,1536
Viver,2015,1558
Viver,2014,1594
Viver,2013,1633
Viver,2012,1666
Viver,2011,1681
Viver,2010,1695
Viver,2009,1754
Viver,2008,1703
Viver,2007,1611
Viver,2006,1479
Viver,2005,1441
Viver,2004,1413
Viver,2003,1386
Viver,2002,1314
Viver,2001,1285
Viver,2000,1297
Viver,1999,1265
Viver,1998,1237
Viver,1996,1202
Xert,2025,702
Xert,2024,686
Xert,2023,686
Xert,2022,679
Xert,2021,686
Xert,2020,688
Xert,2019,701
Xert,2018,725
Xert,2017,733
Xert,2016,754
Xert,2015,779
Xert,2014,819
Xert,2013,862
Xert,2012,873
Xert,2011,889
Xert,2010,897
Xert,2009,906
Xert,2008,927
Xert,2007,918
Xert,2006,912
Xert,2005,914
Xert,2004,896
Xert,2003,903
Xert,2002,895
Xert,2001,888
Xert,2000,894
Xert,1999,913
Xert,1998,920
Xert,1996,938
Zorita del Maestrazgo,2025,118
Zorita del Maestrazgo,2024,111
Zorita del Maestrazgo,2023,117
Zorita del Maestrazgo,2022,107
Zorita del Maestrazgo,2021,116
Zorita del Maestrazgo,2020,111
Zorita del Maestrazgo,2019,114
Zorita del Maestrazgo,2018,112
Zorita del Maestrazgo,2017,118
Zorita del Maestrazgo,2016,124
Zorita del Maestrazgo,2015,129
Zorita del Maestrazgo,2014,129
Zorita del Maestrazgo,2013,140
Zorita del Maestrazgo,2012,146
Zorita del Maestrazgo,2011,150
Zorita del Maestrazgo,2010,150
Zorita del Maestrazgo,2009,146
Zorita del Maestrazgo,2008,152
Zorita del Maestrazgo,2007,145
Zorita del Maestrazgo,2006,131
Zorita del Maestrazgo,2005,132
Zorita del Maestrazgo,2004,131
Zorita del Maestrazgo,2003,128
Zorita del Maestrazgo,2002,139
Zorita del Maestrazgo,2001,138
Zorita del Maestrazgo,2000,138
Zorita del Maestrazgo,1999,135
Zorita del Maestrazgo,1998,135
Zorita del Maestrazgo,1996,146
Zucaina,2025,171
Zucaina,2024,174
Zucaina,2023,176
Zucaina,2022,174
Zucaina,2021,175
Zucaina,2020,162
Zucaina,2019,171
Zucaina,2018,172
Zucaina,2017,189
Zucaina,2016,190
Zucaina,2015,183
Zucaina,2014,184
Zucaina,2013,184
Zucaina,2012,187
Zucaina,2011,190
Zucaina,2010,186
Zucaina,2009,182
Zucaina,2008,170
Zucaina,2007,178
Zucaina,2006,186
Zucaina,2005,193
Zucaina,2004,199
Zucaina,2003,204
Zucaina,2002,201
Zucaina,2001,209
Zucaina,2000,215
Zucaina,1999,214
Zucaina,1998,218
Zucaina,1996,223
