city,year,population
"46200 Pobla del Duc, la",2016,2564
"46200 Pobla del Duc, la",2017,2589
"46200 Pobla del Duc, la",2018,2537
"46200 Pobla del Duc, la",2019,2543
"46200 Pobla del Duc, la",2020,2515
"46200 Pobla del Duc, la",2021,2483
"46200 Pobla del Duc, la",2022,2447
46201 Puebla de San Miguel,1900,377
46201 Puebla de San Miguel,1910,369
46201 Puebla de San Miguel,1920,399
46201 Puebla de San Miguel,1930,375
46201 Puebla de San Miguel,1940,369
46201 Puebla de San Miguel,1950,357
46201 Puebla de San Miguel,1960,287
46201 Puebla de San Miguel,1970,96
46201 Puebla de San Miguel,1981,45
46201 Puebla de San Miguel,1991,35
46201 Puebla de San Miguel,1996,77
46201 Puebla de San Miguel,1997,
46201 Puebla de San Miguel,1998,80
46201 Puebla de San Miguel,1999,79
46201 Puebla de San Miguel,2000,81
46201 Puebla de San Miguel,2001,76
46201 Puebla de San Miguel,2002,73
46201 Puebla de San Miguel,2003,77
46201 Puebla de San Miguel,2004,68
46201 Puebla de San Miguel,2005,69
46201 Puebla de San Miguel,2006,65
46201 Puebla de San Miguel,2007,107
46201 Puebla de San Miguel,2008,66
46201 Puebla de San Miguel,2009,97
46201 Puebla de San Miguel,2010,88
46201 Puebla de San Miguel,2011,86
46201 Puebla de San Miguel,2012,77
46201 Puebla de San Miguel,2013,75
46201 Puebla de San Miguel,2014,71
46201 Puebla de San Miguel,2015,72
46201 Puebla de San Miguel,2016,64
46201 Puebla de San Miguel,2017,62
46201 Puebla de San Miguel,2018,61
46201 Puebla de San Miguel,2019,62
46201 Puebla de San Miguel,2020,61
46201 Puebla de San Miguel,2021,60
46201 Puebla de San Miguel,2022,59
"46202 Pobla de Vallbona, la",1900,3491
"46202 Pobla de Vallbona, la",1910,4035
"46202 Pobla de Vallbona, la",1920,4327
"46202 Pobla de Vallbona, la",1930,4775
"46202 Pobla de Vallbona, la",1940,5404
"46202 Pobla de Vallbona, la",1950,5864
"46202 Pobla de Vallbona, la",1960,4912
"46202 Pobla de Vallbona, la",1970,5626
"46202 Pobla de Vallbona, la",1981,7054
"46202 Pobla de Vallbona, la",1991,8085
"46202 Pobla de Vallbona, la",1996,9871
"46202 Pobla de Vallbona, la",1997,
"46202 Pobla de Vallbona, la",1998,10563
"46202 Pobla de Vallbona, la",1999,11112
"46202 Pobla de Vallbona, la",2000,11757
"46202 Pobla de Vallbona, la",2001,12301
"46202 Pobla de Vallbona, la",2002,13068
"46202 Pobla de Vallbona, la",2003,14333
"46202 Pobla de Vallbona, la",2004,15160
"46202 Pobla de Vallbona, la",2005,17114
"46202 Pobla de Vallbona, la",2006,18072
"46202 Pobla de Vallbona, la",2007,18790
"46202 Pobla de Vallbona, la",2008,19540
"46202 Pobla de Vallbona, la",2009,20431
"46202 Pobla de Vallbona, la",2010,21111
"46202 Pobla de Vallbona, la",2011,21708
"46202 Pobla de Vallbona, la",2012,22197
"46202 Pobla de Vallbona, la",2013,22499
"46202 Pobla de Vallbona, la",2014,22730
"46202 Pobla de Vallbona, la",2015,22994
"46202 Pobla de Vallbona, la",2016,23403
"46202 Pobla de Vallbona, la",2017,23684
"46202 Pobla de Vallbona, la",2018,24068
"46202 Pobla de Vallbona, la",2019,24433
"46202 Pobla de Vallbona, la",2020,24858
"46202 Pobla de Vallbona, la",2021,25275
"46202 Pobla de Vallbona, la",2022,25625
"46203 Pobla Llarga, la",1900,2213
"46203 Pobla Llarga, la",1910,3223
"46203 Pobla Llarga, la",1920,3507
"46203 Pobla Llarga, la",1930,3254
"46203 Pobla Llarga, la",1940,3928
"46203 Pobla Llarga, la",1950,4080
"46203 Pobla Llarga, la",1960,4050
"46203 Pobla Llarga, la",1970,4293
"46203 Pobla Llarga, la",1981,4418
"46203 Pobla Llarga, la",1991,4353
"46203 Pobla Llarga, la",1996,4390
"46203 Pobla Llarga, la",1997,
"46203 Pobla Llarga, la",1998,4339
"46203 Pobla Llarga, la",1999,4380
"46203 Pobla Llarga, la",2000,4373
"46203 Pobla Llarga, la",2001,4334
"46203 Pobla Llarga, la",2002,4372
"46203 Pobla Llarga, la",2003,4413
"46203 Pobla Llarga, la",2004,4473
"46203 Pobla Llarga, la",2005,4451
"46203 Pobla Llarga, la",2006,4379
"46203 Pobla Llarga, la",2007,4420
"46203 Pobla Llarga, la",2008,4510
"46203 Pobla Llarga, la",2009,4577
"46203 Pobla Llarga, la",2010,4574
"46203 Pobla Llarga, la",2011,4604
"46203 Pobla Llarga, la",2012,4618
"46203 Pobla Llarga, la",2013,4563
"46203 Pobla Llarga, la",2014,4524
"46203 Pobla Llarga, la",2015,4536
"46203 Pobla Llarga, la",2016,4546
"46203 Pobla Llarga, la",2017,4493
"46203 Pobla Llarga, la",2018,4482
"46203 Pobla Llarga, la",2019,4452
"46203 Pobla Llarga, la",2020,4452
"46203 Pobla Llarga, la",2021,4440
"46203 Pobla Llarga, la",2022,4443
"46204 Puig de Santa Maria, el",1900,1923
"46204 Puig de Santa Maria, el",1910,2420
"46204 Puig de Santa Maria, el",1920,2558
"46204 Puig de Santa Maria, el",1930,2620
"46204 Puig de Santa Maria, el",1940,5139
"46204 Puig de Santa Maria, el",1950,3390
"46204 Puig de Santa Maria, el",1960,3522
"46204 Puig de Santa Maria, el",1970,4497
"46204 Puig de Santa Maria, el",1981,5111
"46204 Puig de Santa Maria, el",1991,6430
"46204 Puig de Santa Maria, el",1996,6868
"46204 Puig de Santa Maria, el",1997,
"46204 Puig de Santa Maria, el",1998,7039
"46204 Puig de Santa Maria, el",1999,7043
"46204 Puig de Santa Maria, el",2000,7195
"46204 Puig de Santa Maria, el",2001,7249
"46204 Puig de Santa Maria, el",2002,7574
"46204 Puig de Santa Maria, el",2003,7815
"46204 Puig de Santa Maria, el",2004,7851
"46204 Puig de Santa Maria, el",2005,7889
"46204 Puig de Santa Maria, el",2006,8006
"46204 Puig de Santa Maria, el",2007,8197
"46204 Puig de Santa Maria, el",2008,8499
"46204 Puig de Santa Maria, el",2009,8670
"46204 Puig de Santa Maria, el",2010,8893
"46204 Puig de Santa Maria, el",2011,9097
"46204 Puig de Santa Maria, el",2012,9030
"46204 Puig de Santa Maria, el",2013,8943
"46204 Puig de Santa Maria, el",2014,8883
"46204 Puig de Santa Maria, el",2015,8844
"46204 Puig de Santa Maria, el",2016,8735
"46204 Puig de Santa Maria, el",2017,8618
"46204 Puig de Santa Maria, el",2018,8566
"46204 Puig de Santa Maria, el",2019,8630
"46204 Puig de Santa Maria, el",2020,8718
"46204 Puig de Santa Maria, el",2021,8737
"46204 Puig de Santa Maria, el",2022,8792
46205 Puçol,1900,3702
46205 Puçol,1910,4028
46205 Puçol,1920,4110
46205 Puçol,1930,4562
46205 Puçol,1940,4959
46205 Puçol,1950,5456
46205 Puçol,1960,6984
46205 Puçol,1970,9647
46205 Puçol,1981,11466
46205 Puçol,1991,12432
46205 Puçol,1996,13662
46205 Puçol,1997,
46205 Puçol,1998,13930
46205 Puçol,1999,14211
46205 Puçol,2000,14529
46205 Puçol,2001,14824
46205 Puçol,2002,15057
46205 Puçol,2003,15524
46205 Puçol,2004,16018
46205 Puçol,2005,16531
46205 Puçol,2006,17249
46205 Puçol,2007,17947
46205 Puçol,2008,18482
46205 Puçol,2009,19018
46205 Puçol,2010,19295
46205 Puçol,2011,19310
46205 Puçol,2012,19421
46205 Puçol,2013,19320
46205 Puçol,2014,19341
46205 Puçol,2015,19357
46205 Puçol,2016,19438
46205 Puçol,2017,19531
46205 Puçol,2018,19455
46205 Puçol,2019,19495
46205 Puçol,2020,19737
46205 Puçol,2021,19975
46205 Puçol,2022,20191
46206 Quesa,1900,943
46206 Quesa,1910,989
46206 Quesa,1920,1089
46206 Quesa,1930,1346
46206 Quesa,1940,1374
46206 Quesa,1950,1407
46206 Quesa,1960,1163
46206 Quesa,1970,893
46206 Quesa,1981,796
46206 Quesa,1991,776
46206 Quesa,1996,780
46206 Quesa,1997,
46206 Quesa,1998,791
46206 Quesa,1999,797
46206 Quesa,2000,797
46206 Quesa,2001,774
46206 Quesa,2002,762
46206 Quesa,2003,760
46206 Quesa,2004,745
46206 Quesa,2005,741
46206 Quesa,2006,740
46206 Quesa,2007,740
46206 Quesa,2008,722
46206 Quesa,2009,738
46206 Quesa,2010,743
46206 Quesa,2011,734
46206 Quesa,2012,735
46206 Quesa,2013,718
46206 Quesa,2014,709
46206 Quesa,2015,690
46206 Quesa,2016,680
46206 Quesa,2017,673
46206 Quesa,2018,662
46206 Quesa,2019,670
46206 Quesa,2020,663
46206 Quesa,2021,669
46206 Quesa,2022,647
46207 Rafelbunyol,1900,1689
46207 Rafelbunyol,1910,1949
46207 Rafelbunyol,1920,2141
46207 Rafelbunyol,1930,2520
46207 Rafelbunyol,1940,2611
46207 Rafelbunyol,1950,2916
46207 Rafelbunyol,1960,3281
46207 Rafelbunyol,1970,4315
46207 Rafelbunyol,1981,4914
46207 Rafelbunyol,1991,4934
46207 Rafelbunyol,1996,5260
46207 Rafelbunyol,1997,
46207 Rafelbunyol,1998,5273
46207 Rafelbunyol,1999,5407
46207 Rafelbunyol,2000,5553
46207 Rafelbunyol,2001,5703
46207 Rafelbunyol,2002,5811
46207 Rafelbunyol,2003,6107
46207 Rafelbunyol,2004,6349
46207 Rafelbunyol,2005,6580
46207 Rafelbunyol,2006,6874
46207 Rafelbunyol,2007,7103
46207 Rafelbunyol,2008,7647
46207 Rafelbunyol,2009,8067
46207 Rafelbunyol,2010,8331
46207 Rafelbunyol,2011,8569
46207 Rafelbunyol,2012,8670
46207 Rafelbunyol,2013,8855
46207 Rafelbunyol,2014,8826
46207 Rafelbunyol,2015,8883
46207 Rafelbunyol,2016,8907
46207 Rafelbunyol,2017,8870
46207 Rafelbunyol,2018,8929
46207 Rafelbunyol,2019,8941
46207 Rafelbunyol,2020,9149
46207 Rafelbunyol,2021,9351
46207 Rafelbunyol,2022,9381
46208 Rafelcofer,1900,1783
46208 Rafelcofer,1910,1854
46208 Rafelcofer,1920,1733
46208 Rafelcofer,1930,1805
46208 Rafelcofer,1940,1811
46208 Rafelcofer,1950,1708
46208 Rafelcofer,1960,1599
46208 Rafelcofer,1970,1421
46208 Rafelcofer,1981,1496
46208 Rafelcofer,1991,1461
46208 Rafelcofer,1996,1390
46208 Rafelcofer,1997,
46208 Rafelcofer,1998,1403
46208 Rafelcofer,1999,1416
46208 Rafelcofer,2000,1406
46208 Rafelcofer,2001,1397
46208 Rafelcofer,2002,1389
46208 Rafelcofer,2003,1376
46208 Rafelcofer,2004,1395
46208 Rafelcofer,2005,1405
46208 Rafelcofer,2006,1443
46208 Rafelcofer,2007,1505
46208 Rafelcofer,2008,1510
46208 Rafelcofer,2009,1510
46208 Rafelcofer,2010,1507
46208 Rafelcofer,2011,1471
46208 Rafelcofer,2012,1472
46208 Rafelcofer,2013,1450
46208 Rafelcofer,2014,1404
46208 Rafelcofer,2015,1410
46208 Rafelcofer,2016,1374
46208 Rafelcofer,2017,1375
46208 Rafelcofer,2018,1358
46208 Rafelcofer,2019,1345
46208 Rafelcofer,2020,1355
46208 Rafelcofer,2021,1365
46208 Rafelcofer,2022,1386
46209 Rafelguaraf,1900,1217
46209 Rafelguaraf,1910,1591
46209 Rafelguaraf,1920,1591
46209 Rafelguaraf,1930,1941
46209 Rafelguaraf,1940,2062
46209 Rafelguaraf,1950,2323
46209 Rafelguaraf,1960,2325
46209 Rafelguaraf,1970,2140
46209 Rafelguaraf,1981,2345
46209 Rafelguaraf,1991,2410
46209 Rafelguaraf,1996,2478
46209 Rafelguaraf,1997,
46209 Rafelguaraf,1998,2453
46209 Rafelguaraf,1999,2440
46209 Rafelguaraf,2000,2406
46209 Rafelguaraf,2001,2376
46209 Rafelguaraf,2002,2359
46209 Rafelguaraf,2003,2389
46209 Rafelguaraf,2004,2398
46209 Rafelguaraf,2005,2413
46209 Rafelguaraf,2006,2390
46209 Rafelguaraf,2007,2453
46209 Rafelguaraf,2008,2489
46209 Rafelguaraf,2009,2483
46209 Rafelguaraf,2010,2486
46209 Rafelguaraf,2011,2532
46209 Rafelguaraf,2012,2527
46209 Rafelguaraf,2013,2476
46209 Rafelguaraf,2014,2426
46209 Rafelguaraf,2015,2422
46209 Rafelguaraf,2016,2403
46209 Rafelguaraf,2017,2394
46209 Rafelguaraf,2018,2370
46209 Rafelguaraf,2019,2335
46209 Rafelguaraf,2020,2355
46209 Rafelguaraf,2021,2358
46209 Rafelguaraf,2022,2360
46210 Ráfol de Salem,1900,593
46210 Ráfol de Salem,1910,572
46210 Ráfol de Salem,1920,552
46210 Ráfol de Salem,1930,537
46210 Ráfol de Salem,1940,533
46210 Ráfol de Salem,1950,516
46210 Ráfol de Salem,1960,520
46210 Ráfol de Salem,1970,523
46210 Ráfol de Salem,1981,410
46210 Ráfol de Salem,1991,376
46210 Ráfol de Salem,1996,377
46210 Ráfol de Salem,1997,
46210 Ráfol de Salem,1998,372
46210 Ráfol de Salem,1999,376
46210 Ráfol de Salem,2000,369
46210 Ráfol de Salem,2001,365
46210 Ráfol de Salem,2002,363
46210 Ráfol de Salem,2003,369
46210 Ráfol de Salem,2004,389
46210 Ráfol de Salem,2005,391
46210 Ráfol de Salem,2006,392
46210 Ráfol de Salem,2007,421
46210 Ráfol de Salem,2008,450
46210 Ráfol de Salem,2009,449
46210 Ráfol de Salem,2010,444
46210 Ráfol de Salem,2011,442
46210 Ráfol de Salem,2012,426
46210 Ráfol de Salem,2013,439
46210 Ráfol de Salem,2014,428
46210 Ráfol de Salem,2015,423
46210 Ráfol de Salem,2016,423
46210 Ráfol de Salem,2017,425
46210 Ráfol de Salem,2018,440
46210 Ráfol de Salem,2019,462
46210 Ráfol de Salem,2020,442
46210 Ráfol de Salem,2021,449
46210 Ráfol de Salem,2022,443
"46211 Real de Gandia, el",1900,1405
"46211 Real de Gandia, el",1910,1575
"46211 Real de Gandia, el",1920,1514
"46211 Real de Gandia, el",1930,1601
"46211 Real de Gandia, el",1940,1894
"46211 Real de Gandia, el",1950,1752
"46211 Real de Gandia, el",1960,1903
"46211 Real de Gandia, el",1970,1856
"46211 Real de Gandia, el",1981,1844
"46211 Real de Gandia, el",1991,1872
"46211 Real de Gandia, el",1996,1802
"46211 Real de Gandia, el",1997,
"46211 Real de Gandia, el",1998,1790
"46211 Real de Gandia, el",1999,1804
"46211 Real de Gandia, el",2000,1789
"46211 Real de Gandia, el",2001,1814
"46211 Real de Gandia, el",2002,1845
"46211 Real de Gandia, el",2003,1859
"46211 Real de Gandia, el",2004,1892
"46211 Real de Gandia, el",2005,1968
"46211 Real de Gandia, el",2006,2030
"46211 Real de Gandia, el",2007,2110
"46211 Real de Gandia, el",2008,2141
"46211 Real de Gandia, el",2009,2184
"46211 Real de Gandia, el",2010,2220
"46211 Real de Gandia, el",2011,2259
"46211 Real de Gandia, el",2012,2257
"46211 Real de Gandia, el",2013,2277
"46211 Real de Gandia, el",2014,2271
"46211 Real de Gandia, el",2015,2286
"46211 Real de Gandia, el",2016,2286
"46211 Real de Gandia, el",2017,2363
"46211 Real de Gandia, el",2018,2395
"46211 Real de Gandia, el",2019,2461
"46211 Real de Gandia, el",2020,2531
"46211 Real de Gandia, el",2021,2551
"46211 Real de Gandia, el",2022,2574
46212 Real,1900,1574
46212 Real,1910,1619
46212 Real,1920,1615
46212 Real,1930,1655
46212 Real,1940,1678
46212 Real,1950,1746
46212 Real,1960,1765
46212 Real,1970,1804
46212 Real,1981,1832
46212 Real,1991,1828
46212 Real,1996,1843
46212 Real,1997,
46212 Real,1998,1814
46212 Real,1999,1791
46212 Real,2000,1798
46212 Real,2001,1772
46212 Real,2002,1725
46212 Real,2003,1854
46212 Real,2004,2031
46212 Real,2005,2114
46212 Real,2006,1974
46212 Real,2007,2150
46212 Real,2008,2283
46212 Real,2009,2329
46212 Real,2010,2349
46212 Real,2011,2367
46212 Real,2012,2330
46212 Real,2013,2330
46212 Real,2014,2321
46212 Real,2015,2291
46212 Real,2016,2263
46212 Real,2017,2184
46212 Real,2018,2152
46212 Real,2019,2154
46212 Real,2020,2207
46212 Real,2021,2250
46212 Real,2022,2287
46213 Requena,1900,16236
46213 Requena,1910,17658
46213 Requena,1920,18818
46213 Requena,1930,17650
46213 Requena,1940,19422
46213 Requena,1950,20253
46213 Requena,1960,18933
46213 Requena,1970,17840
46213 Requena,1981,18152
46213 Requena,1991,17014
46213 Requena,1996,18795
46213 Requena,1997,
46213 Requena,1998,18829
46213 Requena,1999,18957
46213 Requena,2000,19092
46213 Requena,2001,19391
46213 Requena,2002,19688
46213 Requena,2003,19740
46213 Requena,2004,19849
46213 Requena,2005,20046
46213 Requena,2006,20216
46213 Requena,2007,20440
46213 Requena,2008,20807
46213 Requena,2009,21278
46213 Requena,2010,21448
46213 Requena,2011,21394
46213 Requena,2012,21554
46213 Requena,2013,21066
46213 Requena,2014,20901
46213 Requena,2015,20621
46213 Requena,2016,20510
46213 Requena,2017,20320
46213 Requena,2018,20227
46213 Requena,2019,20254
46213 Requena,2020,20405
46213 Requena,2021,20235
46213 Requena,2022,20058
46214 Riba-roja de Túria,1900,3624
46214 Riba-roja de Túria,1910,4001
46214 Riba-roja de Túria,1920,4372
46214 Riba-roja de Túria,1930,4458
46214 Riba-roja de Túria,1940,4764
46214 Riba-roja de Túria,1950,4888
46214 Riba-roja de Túria,1960,5781
46214 Riba-roja de Túria,1970,7058
46214 Riba-roja de Túria,1981,8035
46214 Riba-roja de Túria,1991,9815
46214 Riba-roja de Túria,1996,11236
46214 Riba-roja de Túria,1997,
46214 Riba-roja de Túria,1998,11671
46214 Riba-roja de Túria,1999,12250
46214 Riba-roja de Túria,2000,12908
46214 Riba-roja de Túria,2001,13562
46214 Riba-roja de Túria,2002,14261
46214 Riba-roja de Túria,2003,14999
46214 Riba-roja de Túria,2004,16262
46214 Riba-roja de Túria,2005,17251
46214 Riba-roja de Túria,2006,18329
46214 Riba-roja de Túria,2007,19083
46214 Riba-roja de Túria,2008,19938
46214 Riba-roja de Túria,2009,20468
46214 Riba-roja de Túria,2010,20755
46214 Riba-roja de Túria,2011,21094
46214 Riba-roja de Túria,2012,21349
46214 Riba-roja de Túria,2013,21520
46214 Riba-roja de Túria,2014,21499
46214 Riba-roja de Túria,2015,21391
46214 Riba-roja de Túria,2016,21521
46214 Riba-roja de Túria,2017,21626
46214 Riba-roja de Túria,2018,21992
46214 Riba-roja de Túria,2019,22264
46214 Riba-roja de Túria,2020,22761
46214 Riba-roja de Túria,2021,22799
46214 Riba-roja de Túria,2022,23050
46215 Riola,1900,1058
46215 Riola,1910,1361
46215 Riola,1920,1362
46215 Riola,1930,1460
46215 Riola,1940,1556
46215 Riola,1950,1602
46215 Riola,1960,1601
46215 Riola,1970,1597
46215 Riola,1981,1743
46215 Riola,1991,1630
46215 Riola,1996,1600
46215 Riola,1997,
46215 Riola,1998,1584
46215 Riola,1999,1584
46215 Riola,2000,1609
46215 Riola,2001,1609
46215 Riola,2002,1638
46215 Riola,2003,1684
46215 Riola,2004,1706
46215 Riola,2005,1734
46215 Riola,2006,1762
46215 Riola,2007,1824
46215 Riola,2008,1826
46215 Riola,2009,1829
46215 Riola,2010,1840
46215 Riola,2011,1875
46215 Riola,2012,1876
46215 Riola,2013,1842
46215 Riola,2014,1835
46215 Riola,2015,1838
46215 Riola,2016,1832
46215 Riola,2017,1785
46215 Riola,2018,1734
46215 Riola,2019,1759
46215 Riola,2020,1790
46215 Riola,2021,1780
46215 Riola,2022,1793
46216 Rocafort,1900,526
46216 Rocafort,1910,717
46216 Rocafort,1920,831
46216 Rocafort,1930,969
46216 Rocafort,1940,1267
46216 Rocafort,1950,1299
46216 Rocafort,1960,1550
46216 Rocafort,1970,2200
46216 Rocafort,1981,3087
46216 Rocafort,1991,4055
46216 Rocafort,1996,4799
46216 Rocafort,1997,
46216 Rocafort,1998,4629
46216 Rocafort,1999,5008
46216 Rocafort,2000,5117
46216 Rocafort,2001,5226
46216 Rocafort,2002,5464
46216 Rocafort,2003,5858
46216 Rocafort,2004,6049
46216 Rocafort,2005,6088
46216 Rocafort,2006,6144
46216 Rocafort,2007,6259
46216 Rocafort,2008,6584
46216 Rocafort,2009,6640
46216 Rocafort,2010,6748
46216 Rocafort,2011,6806
46216 Rocafort,2012,6846
46216 Rocafort,2013,6841
46216 Rocafort,2014,6819
46216 Rocafort,2015,6829
46216 Rocafort,2016,6940
46216 Rocafort,2017,7004
46216 Rocafort,2018,7160
46216 Rocafort,2019,7240
46216 Rocafort,2020,7314
46216 Rocafort,2021,7445
46216 Rocafort,2022,7603
46217 Rotglà i Corberà,1900,973
46217 Rotglà i Corberà,1910,990
46217 Rotglà i Corberà,1920,970
46217 Rotglà i Corberà,1930,1006
46217 Rotglà i Corberà,1940,1096
46217 Rotglà i Corberà,1950,1017
46217 Rotglà i Corberà,1960,1004
46217 Rotglà i Corberà,1970,1062
46217 Rotglà i Corberà,1981,1068
46217 Rotglà i Corberà,1991,988
46217 Rotglà i Corberà,1996,1018
46217 Rotglà i Corberà,1997,
46217 Rotglà i Corberà,1998,1016
46217 Rotglà i Corberà,1999,1025
46217 Rotglà i Corberà,2000,1035
46217 Rotglà i Corberà,2001,1025
46217 Rotglà i Corberà,2002,988
46217 Rotglà i Corberà,2003,993
46217 Rotglà i Corberà,2004,999
46217 Rotglà i Corberà,2005,1018
46217 Rotglà i Corberà,2006,1059
46217 Rotglà i Corberà,2007,1120
46217 Rotglà i Corberà,2008,1223
46217 Rotglà i Corberà,2009,1235
46217 Rotglà i Corberà,2010,1190
46217 Rotglà i Corberà,2011,1208
46217 Rotglà i Corberà,2012,1194
46217 Rotglà i Corberà,2013,1135
46217 Rotglà i Corberà,2014,1137
46217 Rotglà i Corberà,2015,1144
46217 Rotglà i Corberà,2016,1123
46217 Rotglà i Corberà,2017,1108
46217 Rotglà i Corberà,2018,1114
46217 Rotglà i Corberà,2019,1138
46217 Rotglà i Corberà,2020,1117
46217 Rotglà i Corberà,2021,1146
46217 Rotglà i Corberà,2022,1163
46218 Ròtova,1900,1090
46218 Ròtova,1910,1141
46218 Ròtova,1920,1003
46218 Ròtova,1930,1160
46218 Ròtova,1940,1191
46218 Ròtova,1950,1183
46218 Ròtova,1960,1250
46218 Ròtova,1970,1347
46218 Ròtova,1981,1396
46218 Ròtova,1991,1261
46218 Ròtova,1996,1345
46218 Ròtova,1997,
46218 Ròtova,1998,1331
46218 Ròtova,1999,1320
46218 Ròtova,2000,1295
46218 Ròtova,2001,1275
46218 Ròtova,2002,1254
46218 Ròtova,2003,1251
46218 Ròtova,2004,1277
46218 Ròtova,2005,1275
46218 Ròtova,2006,1285
46218 Ròtova,2007,1320
46218 Ròtova,2008,1341
46218 Ròtova,2009,1335
46218 Ròtova,2010,1307
46218 Ròtova,2011,1324
46218 Ròtova,2012,1303
46218 Ròtova,2013,1275
46218 Ròtova,2014,1262
46218 Ròtova,2015,1285
46218 Ròtova,2016,1276
46218 Ròtova,2017,1259
46218 Ròtova,2018,1262
46218 Ròtova,2019,1294
46218 Ròtova,2020,1293
46218 Ròtova,2021,1271
46218 Ròtova,2022,1265
46219 Rugat,1900,179
46219 Rugat,1910,207
46219 Rugat,1920,240
46219 Rugat,1930,248
46219 Rugat,1940,278
46219 Rugat,1950,288
46219 Rugat,1960,284
46219 Rugat,1970,261
46219 Rugat,1981,235
46219 Rugat,1991,199
46219 Rugat,1996,199
46219 Rugat,1997,
46219 Rugat,1998,194
46219 Rugat,1999,195
46219 Rugat,2000,207
46219 Rugat,2001,202
46219 Rugat,2002,200
46219 Rugat,2003,197
46219 Rugat,2004,196
46219 Rugat,2005,186
46219 Rugat,2006,179
46219 Rugat,2007,174
46219 Rugat,2008,181
46219 Rugat,2009,186
46219 Rugat,2010,190
46219 Rugat,2011,197
46219 Rugat,2012,193
46219 Rugat,2013,189
46219 Rugat,2014,179
46219 Rugat,2015,179
46219 Rugat,2016,179
46219 Rugat,2017,158
46219 Rugat,2018,162
46219 Rugat,2019,158
46219 Rugat,2020,174
46219 Rugat,2021,180
46219 Rugat,2022,175
46220 Sagunto/Sagunt,1900,7139
46220 Sagunto/Sagunt,1910,9057
46220 Sagunto/Sagunt,1920,10417
46220 Sagunto/Sagunt,1930,20235
46220 Sagunto/Sagunt,1940,20253
46220 Sagunto/Sagunt,1950,26932
46220 Sagunto/Sagunt,1960,40293
46220 Sagunto/Sagunt,1970,47026
46220 Sagunto/Sagunt,1981,54759
46220 Sagunto/Sagunt,1991,55957
46220 Sagunto/Sagunt,1996,58135
46220 Sagunto/Sagunt,1997,
46220 Sagunto/Sagunt,1998,56607
46220 Sagunto/Sagunt,1999,56836
46220 Sagunto/Sagunt,2000,56756
46220 Sagunto/Sagunt,2001,57017
46220 Sagunto/Sagunt,2002,57741
46220 Sagunto/Sagunt,2003,58287
46220 Sagunto/Sagunt,2004,60488
46220 Sagunto/Sagunt,2005,61823
46220 Sagunto/Sagunt,2006,62702
46220 Sagunto/Sagunt,2007,63359
46220 Sagunto/Sagunt,2008,65821
46220 Sagunto/Sagunt,2009,66070
46220 Sagunto/Sagunt,2010,66259
46220 Sagunto/Sagunt,2011,65595
46220 Sagunto/Sagunt,2012,65238
46220 Sagunto/Sagunt,2013,65190
46220 Sagunto/Sagunt,2014,65003
46220 Sagunto/Sagunt,2015,64944
46220 Sagunto/Sagunt,2016,64439
46220 Sagunto/Sagunt,2017,65278
46220 Sagunto/Sagunt,2018,65669
46220 Sagunto/Sagunt,2019,66140
46220 Sagunto/Sagunt,2020,67173
46220 Sagunto/Sagunt,2021,67043
46220 Sagunto/Sagunt,2022,68066
46221 Salem,1900,750
46221 Salem,1910,778
46221 Salem,1920,742
46221 Salem,1930,673
46221 Salem,1940,675
46221 Salem,1950,662
46221 Salem,1960,640
46221 Salem,1970,614
46221 Salem,1981,498
46221 Salem,1991,451
46221 Salem,1996,471
46221 Salem,1997,
46221 Salem,1998,469
46221 Salem,1999,465
46221 Salem,2000,468
46221 Salem,2001,468
46221 Salem,2002,477
46221 Salem,2003,478
46221 Salem,2004,482
46221 Salem,2005,478
46221 Salem,2006,477
46221 Salem,2007,482
46221 Salem,2008,476
46221 Salem,2009,486
46221 Salem,2010,472
46221 Salem,2011,469
46221 Salem,2012,464
46221 Salem,2013,441
46221 Salem,2014,438
46221 Salem,2015,432
46221 Salem,2016,437
46221 Salem,2017,437
46221 Salem,2018,433
46221 Salem,2019,424
46221 Salem,2020,418
46221 Salem,2021,414
46221 Salem,2022,411
46222 Sant Joanet,1900,383
46222 Sant Joanet,1910,464
46222 Sant Joanet,1920,406
46222 Sant Joanet,1930,417
46222 Sant Joanet,1940,470
46222 Sant Joanet,1950,531
46222 Sant Joanet,1960,527
46222 Sant Joanet,1970,408
46222 Sant Joanet,1981,374
46222 Sant Joanet,1991,360
46222 Sant Joanet,1996,360
46222 Sant Joanet,1997,
46222 Sant Joanet,1998,358
46222 Sant Joanet,1999,353
46222 Sant Joanet,2000,349
46222 Sant Joanet,2001,354
46222 Sant Joanet,2002,357
46222 Sant Joanet,2003,375
46222 Sant Joanet,2004,386
46222 Sant Joanet,2005,396
46222 Sant Joanet,2006,391
46222 Sant Joanet,2007,413
46222 Sant Joanet,2008,448
46222 Sant Joanet,2009,474
46222 Sant Joanet,2010,499
46222 Sant Joanet,2011,498
46222 Sant Joanet,2012,479
46222 Sant Joanet,2013,487
46222 Sant Joanet,2014,486
46222 Sant Joanet,2015,476
46222 Sant Joanet,2016,480
46222 Sant Joanet,2017,484
46222 Sant Joanet,2018,486
46222 Sant Joanet,2019,504
46222 Sant Joanet,2020,507
46222 Sant Joanet,2021,519
46222 Sant Joanet,2022,534
46223 Sedaví,1900,1827
46223 Sedaví,1910,1988
46223 Sedaví,1920,2009
